,Classificacao,Tweet
807,Romance,to lendo a fic de uma menina aq do tt é muito boa sério
808,Romance,é pedir mt ter um romance sáfico estilo fanfic 
809,Romance,hoje é o dia minha princesinha com cheiro de moranguinho uma pessoa maravilhosa e cheia de amor em seu lindo e puro coração uma menina que é linda por fora e por dentro legal demais e esposa do eren e do jungkook a fic de milhões kkkkkk só tenho que agradecer ao universo 
810,Romance,eu sinceramente odeio isso nesse rolê de fanfic como se pudesse haver uma só fanfic que falasse de demônios ou de vampiros ou de romance colegial etc 
811,Romance,vi um menino igual o alex wolff e agr to querendo ele p mim p fanficar q namoro o alex wolff
812,Romance, mane fic menino preciso mentir nao
813,Romance,o menino tem simplesmente de altura eu tô chocada pensei que era fic a pessoa ter essa altura
814,Romance,a vida desse menino é uma fanfic alguém acorda o coitado kkkkkkkk
815,Romance,o povo aqui é cheio de emoção e tudo fanfiqueiro misericórdia já criaram romance fictício pra mim
816,Romance,o que uma série de romance gay pode fazer na minha cabeça fazer mais fanfic na mente 
817,Romance,não é fraco mas é fanfiqueiro aí nam se eu te contar sobre essa lei que ele quebrou kkk eu mudaria um pouco as palavras o seokjin tá certo em querer proteger e se preocupar com ele menino já foi exilado e quando volta isso acontecez 
818,Romance, demonstra sua fragilidade emocional desde o início entendi q ela sofre muita rejeição na vida e isso a faz carente mas se torna chata qdo pega o cara da putaria e cria fic de romance ele trepava c a maria qdo ela se agarrou com ele 
819,Romance, esse ei é um banana em vez de falar logo ele fica alimentando a fic da menina
820,Romance,natalia criou uma fanfic de existir romance entre ela e eli que só existe na cabeça dela não dá pra vocês chamarem lina de talarica por causa da brincadeira com eli sendo que a natália fez o mesmo com maria e até pior pq a lina nem ficou com eli igual nat fez 
821,Romance,uma menina falou que eu passo uma vibe de garoto popular de fanfic eu to chorando kkakakakkakakakakakkakakakakakkakakakakakakkakakakakak
822,Romance, por que ler minha fanfic amarelo no wattpad primeiro vamos as promessas te prometo um casal fofo te prometo um lugar pra se sentir bem e feliz te prometo muita vontade de viver um romance depois de conhecer meus taekook te prometo o significado de lar ser
823,Romance, acho que ele é virgem sabia e se apaixonou pelo boy agora tá criando uma fic na mente sobre um romance de herero top com uma poc tá triste de ver a humilhação meu pai
824,Romance,obrigada menina aleatória do twitter que leu antes que você diga sim e resolveu fazer uma fanfic com ele porque eu fui atrás do livro e agora sou a pessoa mais feliz do mundo mas a kara deveria ter sido a jordan na sua adaptação
825,Romance, ai menina clbc vc nnc s ehumilha so fic ahumilhandi os outros
826,Romance,um menino quw vc queria pegar mas não pegou — eu ses fao inventando fic minha 
827,Romance,o crush hj tirando onda com a minha cara como sempre e solta um se precisar de qualquer coisa fala tá dps de um abraçãode urso típicodele olha eu sou fanfiqueira me ajuda amg 
828,Romance, desculpa aí mas o eli nn prometeu nada pra natália ela que fica fanficando que é um romance romance é os outros casais que já foram criados ali o eli só quer pegar geral ou está jogando sujo mas jogando todo mundo é livre nessa bagaça
829,Romance,curiosamente eu “conheci” a uma menina que é bem igual ela todo mundo percebendo as fic achando feio e ela lá pra que gente pessoa tinha tudo pra ser não entendo é como se chegasse em ti e falasse “tomei suco de limão roxo” é umas mentira doida do cacete nu 
830,Romance, a barbie ferrera acho que é assim gigi que me disse o nome dela a menina que escrevia fic larry
831,Romance, pq gostei da fic e quero desfecho pro romance
832,Romance,lembrando de quando o meu crush era um tik toker cristão só que lá dos estados unidos e eu era feliz assim kkkkkkk fanfic da gata
833,Romance,vou escrever uma fic sobre todas as pessoas em que já me apaixonei ou tive um crush cada capítulo vai ser sobre uma pessoa diferente pensando se devo postar
834,Romance, menino a gente tava lendo fanfic a uns onde eu achei rumo ou seja preciso de mais um gato
835,Romance,nunca viu ter meu romance de fanfic já aceitei
836,Romance,a menina nunca mais atualizou a fic vou denunciar ela por abandono
837,Romance,tava lendo aqui uma fanfic bem fofa e divertida e aí acabei lembrando das estórias que eu mais odeio onde o protagonista trata muito mal o outro e após um tempo ambos acabam vivendo um romance acho muito estranho pois nunca ia me sentir confortável com alguém que já me machucou
838,Romance,siim uma menina acabou de apagar a fic dela por conta de todo hate sem sentido que ela vem recebendo e a que realmente escreve fics que dão nojo só recebe elogio atrás de elogio 
839,Romance,por favor me recomendem au e fic ziam ai mais é dark romance me de gostou da au ou fic passe o link tô de joelhos implorando
840,Romance, nossa tem uma menina aí que escreve fic da najwa com o álvaro 
841,Romance,to qrnd dormir ver romance ler fic mas na realidade to vendo a festa do bbb
842,Romance,tem um menino na minha sala que ele tem uma vibe muito gay tipo jk de fic de colegial
1,Midia,gente será que na próxima festa já vamos ter mais episódios da minha fic predileta 
2,Midia,escrevendo uma fic onde o viny se recusa a sair do bbb e deixar na casa o seu amor proibido por isso envenena a sua bebida e de eliezer em segredo pra que os dois continuem juntos na casa pela eternidade 
3,Midia, oxi isso ai n é fic de filme da netflix 
4,Midia,tô terminando uma oneshot que é fanfic de um livro nacional que li esses dias e vou publicar ele no wattpad e ai vou começar a trabalhar em um romance fake lovers pra publicar na amazon
5,Midia, eu ia virar escrava do meu namorado por um dia e detalhe depois q a jade saiu eu discuti com ele quase q a gente termina porq ele foi defender arthur é verdade não é fic combinamos depois de não comentar mais bbb kkk 
6,Midia,lá vou eu adicionar mais uma fic na minha lista que só não é maior que minha wish list da amazon 
7,Midia, a fic meu pai esquece a jade ela não está mais no bbb 
8,Midia,então gente essa fanfic que publicaram é impossível de ser minimamente crível ou vocês acham que um metallica da vida vai pisar num palco montado por um monte de crackudo ou a globo vai transmitir o palco desabando a qualquer momento pelamor 
9,Midia, tem que inventar bbb sem conteúdo é o bbb de público fanfiqueira 
10,Midia,encantada passando na globo e eu imediatamente penso nas satzu da fic 
11,Midia, acho que é fic sim pq até agora ela não fez show inclusive tem um contrato que a fez ela assinar pra fazer show só após final do 
12,Midia,galera to afim de me iludir algum bbb internacional já teve repescagem no meio do programa to rendida na fic kkkkkk
13,Midia,e pensar que eu torcia pra ele mas ele se entregou pra fan fic vem se tratar aqui fora viny 
14,Midia,nova fic jade na globo gravando a vinheta de repescagem 
15,Midia,viny partindo p cima do boy fazendo a fic de milhões casal homo do bbb sendo pipoca nordestino e tomando hate de geral por não ser um escolhido sudestino 
16,Midia, eu discordo tiraram o gil logo o gil que tbm teve vários closes errados do tipo não o gil recebeu panos pq ele era engraçado e tinha algo a oferecer no jogo o vyni simplesmente não tem méritos sobre criar fic com hetero fora da casa é aceitável agora vc tá dentro do bbb e
17,Midia,gente mas q ta rolando nesse bbb a fanfic 
18,Midia,o não foi pro como foco de mudar sua vida financeira ele foi pro bbb pra viver uma fic com o e por isso que o brasil ficou tão decepcionado… coloquem ele num reality de relacionamento q ele encaixa direitinho 
19,Midia,sério a melhor coisa que existe nesse bbb é a fic da pregnat
20,Midia,ele tá vivendo a fanfic dele no bbb 
21,Midia,falaram pra eliminar as plantas mas plantas já tão indo pra final e a melhor parte as mídias manipulam falas e gestos distorcidos lá dentro e pra quem n se informa é munição pra falar merda tocar hate atoa por uma fic mas é isso bbb pra mim era pra entreter e n estressar
22,Midia, assim aksjakajak pior que ela deu uma questão pessoal que era sobre o nosso livro preferido e falou que o dela era a bíblia eu sim é uma ótima fanfic pra assustar trouxa
23,Midia,a larissa eh a maior fanfiqueira do bbb lkkk
24,Midia, kkkkkkkkkkkkkkkkka fanfic gay do bbb meu pai amado eu n sei como reagir a isso aq amg eu tô 
25,Midia,a fic da filha da nat foi a melhor coisa q vi em anos no bbb
26,Midia,eu morro com os memes da fic da naty do bbb grávida 
27,Midia,acho que é fic a globo não tiraria as novelas já que ocear tá dando na faixa todo dia pra por um programa que mal vai picar pontos 
28,Midia, gente pq não contrata o léo a globo quer fazer a fic dela e fazer acontecer igual onsite não kaliman não deram oportunidade pra sato pra insistir na nakamura não investiram na boca rosa pra investir na kaliman é umas coisas que não consigo ver lógica 
29,Midia,q odio fui ver um vídeo q a editora guys record postou de addie larue e eu fiz a fic q ia ter livro mas era só anunciando o livro
30,Midia, amiga acho o eli podre ele alimenta fielmente essa fic q rola na cabeça do vyni tudo pra alimentar o ego sério nojo real dessa cara espero q o vyni tenha um pós bbb ótimo pq até agr tá me dando mto gatilho ver ele
31,Midia, isso é fanfic do flávio rico que é contratado da record e soltou essa nota falsa pq sabe que o bg não vê a liderança desde da dobradinha jh o cravo e a rosa 
32,Midia, isso é fanfic do flávio rico que é contratado da record e soltou essa nota falsa pq sabe que o bg não vê a liderança desde da dobradinha jh o cravo e a rosa 
33,Midia,não sei mais distinguir o que é fic do que realmente acontece nesse bbb 
34,Midia, a única coisa engraçada que surgiu desse bbb foi essa fic da gravidez kkkkk
35,Midia, todo bbb agora tem uma gay fanfiqueira que se apaixona por ht e cria uma fic achando que o ht tem obrigação de corresponder 
36,Midia,de onde surgem essas páginas que comentam o bbb que fanfic é essa de achar que está entre scooby e gustagol 
37,Midia, nessa idade o que mais tem é menina e muitas vezes menino tbm escrevendo fic de cantor baseada em crepúsculo hp e novela da globo não sei o que tem de irrealista nisso 
38,Midia,pensei que a mulher que tava sentada do meu lado no metro tava lendo fanfic na wattpad ela tava lendo a bíblia 
39,Midia, sério q vcs vão cair nessa fic do assessor de imprensa da record desde que esse homem saiu do uol sua coluna virou um amontoado de press release da record perdeu a credibilidade até barrigada já deu o coitado precisa apelar pra fic para que o povo lembre que a coluna existe
40,Midia,eu me perco todinha com fanfic d bbb serio kkkkkkkkka
41,Midia,tô aqui assistindo a jade no domingão ela viveu uma fanfic no bbb kkkkkkkk
42,Midia,toda larissa é fanfiqueira a do bbb eu e a anitta somos a prova disso
43,Midia, vcs distorce tudo ele quis dizer que as pessoas que sai do bbb elas pode ganhar isso até mais com as puplis e que poderia ganhar até mais para de criar fic
44,Midia, arthur tava procurando motivos pra largar o lucas porque finalmente foi aceito pelos outros machos e achou de bom tom ressuscitar a história do tiago como se ele mesmo não tivesse sido um dos que fizeram o abrava se sentir excluído bobo é quem cai nessa fic
45,Midia,sapienza e eu conversando sobre bbb a fanfic do casamento já tá pronta
46,Midia, q nem vi bbb hj eu tava lendo fanfic
47,Midia, ele não tá vivendo um bbb pois perdeu tempo criando uma fanfic amorosa no país das maravilhas dele
